Regiao,Produto,NroApolice,NroItem,Data,Categoria,IS,VlrPremio,QtdSinistros,VlrIndenizacao,QtdItens,MesReferencia
Sicoob,431,1105431100191,1,2021-07-27,Pick-Up'S Leves - Nacional,129413.00,2240.96,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100192,1,2021-07-27,Passeio - Nacional,49995.00,1533.74,2.00,7110.70,1,2021-07-01
Sicoob,431,1105431100193,1,2021-07-27,Passeio - Nacional,118633.00,2488.07,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100194,1,2021-07-27,Passeio - Nacional,50466.00,2361.81,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100195,1,2021-07-27,Pick-Up'S Leves - Nacional,58375.00,1851.77,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100196,1,2021-07-27,Passeio - Nacional,77331.00,2008.69,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100197,1,2021-07-27,Passeio - Nacional,52352.00,1244.77,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100198,1,2021-07-27,Passeio - Nacional,59895.00,172.52,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100199,1,2021-07-27,Pick-Up'S Pesadas (Pessoas),60703.00,6260.20,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100200,1,2021-07-27,Passeio - Nacional,42993.00,153.24,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100201,1,2021-07-27,Passeio - Nacional,59798.00,1194.63,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100202,1,2021-07-27,Passeio - Nacional,97037.00,3501.30,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100203,1,2021-07-27,Passeio - Nacional,53281.00,1688.58,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100204,1,2021-07-27,Pick-Up'S Pesadas (Pessoas),33554.00,462.29,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100205,1,2021-07-27,Passeio - Nacional,54366.00,1194.67,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100206,1,2021-07-27,Passeio - Nacional,76418.00,993.83,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100207,1,2021-07-27,Passeio - Nacional,34479.00,925.32,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100208,1,2021-07-27,Pick-Up'S Leves - Nacional,139862.00,1398.61,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100209,1,2021-07-27,Pick-Up'S Pesadas (Pessoas),166640.00,2671.98,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100210,1,2021-07-27,Passeio - Nacional,35152.00,1302.48,2.00,7106.39,1,2021-07-01
Sicoob,431,1105431100211,1,2021-07-27,Passeio - Nacional,83563.00,1622.48,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100212,1,2021-07-27,Passeio - Nacional,66409.00,1575.09,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100213,1,2021-07-27,Passeio - Nacional,44832.00,1981.51,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100214,1,2021-07-27,Passeio - Nacional,82737.00,1042.16,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100215,1,2021-07-27,Passeio - Nacional,19454.00,1489.32,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100216,1,2021-07-27,Passeio - Nacional,50071.00,102.12,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100217,1,2021-07-27,Passeio - Nacional,22545.00,800.40,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100218,1,2021-07-27,Passeio - Nacional,36394.00,1059.99,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100219,1,2021-07-27,Passeio - Nacional,38279.00,1379.66,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100220,1,2021-07-27,Passeio - Nacional,36513.00,880.61,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100221,1,2021-07-27,Passeio - Nacional,35404.00,1279.66,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100222,1,2021-07-27,Passeio - Nacional,85164.00,1403.68,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100223,1,2021-07-27,Passeio - Nacional,51286.00,1178.94,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100224,1,2021-07-27,Passeio - Nacional,50427.00,1421.44,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100225,1,2021-07-27,Passeio - Nacional,40672.00,1371.86,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100226,1,2021-07-27,Passeio - Nacional,43877.00,684.49,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100227,1,2021-07-27,Passeio - Nacional,45285.00,972.58,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100228,1,2021-07-27,Passeio - Nacional,71020.00,1496.12,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100229,1,2021-07-27,Pick-Up'S Leves - Nacional,72162.00,1580.19,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100230,1,2021-07-27,Passeio - Nacional,38242.00,1296.84,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100231,1,2021-07-27,Passeio - Nacional,51007.00,1043.93,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100232,1,2021-07-27,Passeio - Nacional,85478.00,1219.77,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100233,1,2021-07-27,Passeio - Nacional,42745.00,1277.65,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100234,1,2021-07-27,Passeio - Nacional,22592.00,455.32,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100235,1,2021-07-27,Passeio - Nacional,54366.00,1413.91,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100236,1,2021-07-27,Passeio - Nacional,63829.00,924.67,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100237,1,2021-07-27,Passeio - Nacional,49549.00,758.64,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100238,1,2021-07-27,Passeio - Nacional,44818.00,638.96,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100239,1,2021-07-27,Passeio - Nacional,53334.00,1173.03,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100240,1,2021-07-27,Passeio - Nacional,81550.00,1171.79,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100241,1,2021-07-27,Passeio - Nacional,46245.00,1227.72,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100242,1,2021-07-27,Passeio - Nacional,49627.00,994.56,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100243,1,2021-07-27,Passeio - Nacional,53754.00,1119.28,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100244,1,2021-07-27,Passeio - Nacional,49332.00,1262.31,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100245,1,2021-07-27,Passeio - Nacional,136233.00,1776.22,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100246,1,2021-07-27,Passeio - Nacional,35907.00,1043.48,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100247,1,2021-07-27,Passeio - Nacional,26038.00,324.66,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100248,1,2021-07-27,Passeio - Nacional,29280.00,63.58,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100249,1,2021-07-27,Passeio - Nacional,47881.00,1224.17,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100250,1,2021-07-27,Passeio - Nacional,41390.00,1280.52,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100251,1,2021-07-27,Pick-Up'S Pesadas (Pessoas),166331.00,2391.78,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100252,1,2021-07-27,Passeio - Nacional,30843.00,977.99,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100253,1,2021-07-27,Pick-Up'S Leves - Nacional,64228.00,1196.49,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100254,1,2021-07-27,Passeio - Nacional,44600.00,1272.82,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100255,1,2021-07-27,Pick-Up'S Pesadas (Pessoas),51878.00,2125.40,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100256,1,2021-07-27,Passeio - Nacional,39606.00,917.96,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100257,1,2021-07-27,Pick-Up'S Leves - Nacional,40079.00,1086.52,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100258,1,2021-07-27,Passeio - Nacional,41570.00,663.11,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100259,1,2021-07-27,Pick-Up'S Pesadas (Pessoas),124260.00,3380.99,1.00,142440.00,1,2021-07-01
Sicoob,431,1105431100260,1,2021-07-27,Passeio - Nacional,60353.00,1079.64,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100261,1,2021-07-27,Passeio - Nacional,40378.00,1490.03,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100262,1,2021-07-27,Pick-Up'S Leves - Nacional,86407.00,1407.44,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100263,1,2021-07-27,Passeio - Nacional,158456.00,2995.22,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100264,1,2021-07-27,Pick-Up'S Leves - Nacional,93961.00,315.79,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100265,1,2021-07-27,Passeio - Nacional,38027.00,1274.69,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100266,1,2021-07-27,Passeio - Nacional,28613.00,1459.66,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100267,1,2021-07-27,Pick-Up'S Leves - Nacional,130335.00,1987.80,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100268,1,2021-07-27,Pick-Up'S Pesadas (Pessoas),111278.00,3492.25,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100269,1,2021-07-27,Passeio - Nacional,35356.00,1222.92,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100270,1,2021-07-27,Pick-Up'S Leves - Nacional,163154.20,1532.52,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100271,1,2021-07-27,Pick-Up'S Pesadas (Pessoas),168051.00,3784.32,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100272,1,2021-07-27,Pick-Up'S Leves - Nacional,79544.00,886.01,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100273,1,2021-07-27,Passeio - Nacional,54916.00,1421.68,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100274,1,2021-07-27,Passeio - Nacional,40958.00,913.99,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100275,1,2021-07-28,Pick-Up'S Pesadas (Pessoas),187079.00,7694.10,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100276,1,2021-07-28,Pick-Up'S Pesadas (Pessoas),190432.00,2444.31,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100277,1,2021-07-28,Passeio - Nacional,81356.00,998.85,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100278,1,2021-07-28,Passeio - Nacional,45472.00,1365.49,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100279,1,2021-07-28,Passeio - Nacional,51061.00,851.16,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100280,1,2021-07-28,Passeio - Nacional,26148.00,1335.34,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100281,1,2021-07-28,Passeio - Nacional,97803.00,1949.56,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100282,1,2021-07-28,Passeio - Nacional,40776.00,324.47,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100283,1,2021-07-28,Passeio - Nacional,36563.00,1389.00,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100284,1,2021-07-28,Passeio - Nacional,19454.00,1833.98,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100285,1,2021-07-28,Pick-Up'S Leves - Nacional,63450.00,2118.55,1.00,72611.00,1,2021-07-01
Sicoob,431,1105431100286,1,2021-07-28,Passeio - Nacional,36918.00,1671.60,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100287,1,2021-07-28,Pick-Up'S Leves - Nacional,71415.00,2506.01,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100288,1,2021-07-28,Passeio - Nacional,67624.00,2029.53,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100289,1,2021-07-28,Pick-Up'S Leves - Nacional,82206.00,2138.02,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100290,1,2021-07-28,Passeio - Nacional,32514.00,0.03,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100291,1,2021-07-28,Pick-Up'S Leves - Nacional,29854.00,1223.15,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100292,1,2021-07-28,Passeio - Nacional,95290.00,1723.62,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100293,1,2021-07-28,Passeio - Nacional,39572.00,1410.37,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100294,1,2021-07-28,Passeio - Nacional,47848.00,1984.18,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100295,1,2021-07-28,Passeio - Nacional,45957.00,1067.12,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100296,1,2021-07-28,Pick-Up'S Leves - Nacional,72162.00,2325.12,2.00,3480.31,1,2021-07-01
Sicoob,431,1105431100297,1,2021-07-28,Passeio - Estrangeiro,79434.00,3299.48,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100298,1,2021-07-28,Passeio - Nacional,31584.00,1654.97,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100299,1,2021-07-28,Pick-Up'S Pesadas (Pessoas),66046.00,1633.11,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100300,1,2021-07-28,Passeio - Nacional,77031.00,303.87,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100301,1,2021-07-28,Pick-Up'S Leves - Nacional,44185.00,2889.68,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100302,1,2021-07-28,Pick-Up'S Pesadas (Pessoas),122396.00,515.90,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100303,1,2021-07-28,Passeio - Nacional,41586.00,1536.13,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100304,1,2021-07-28,Passeio - Nacional,22549.00,1012.26,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100305,1,2021-07-28,Passeio - Nacional,23420.00,261.03,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100306,1,2021-07-28,Pick-Up'S Leves - Nacional,64540.00,1817.44,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100307,1,2021-07-28,Passeio - Nacional,29356.00,1718.71,2.00,5207.35,1,2021-07-01
Sicoob,431,1105431100308,1,2021-07-28,Passeio - Nacional,47516.00,1048.63,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100309,1,2021-07-28,Passeio - Nacional,28041.00,1764.70,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100310,1,2021-07-28,Passeio - Nacional,60408.00,1464.92,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100311,1,2021-07-28,Pick-Up'S Leves - Nacional,202139.00,4501.13,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100312,1,2021-07-28,Passeio - Nacional,41019.00,1139.50,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100313,1,2021-07-28,Passeio - Nacional,43435.00,2285.64,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100314,1,2021-07-28,Pick-Up'S Leves - Nacional,145557.00,2258.04,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100315,1,2021-07-28,Passeio - Nacional,43207.00,1265.11,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100316,1,2021-07-28,Passeio - Nacional,44381.00,1750.01,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100317,1,2021-07-28,Passeio - Nacional,28041.00,559.00,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100318,1,2021-07-28,Passeio - Nacional,55258.00,2563.23,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100319,1,2021-07-28,Passeio - Nacional,31093.00,1069.77,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100320,1,2021-07-28,Passeio - Nacional,66316.00,1374.32,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100321,1,2021-07-28,Passeio - Nacional,20730.00,902.32,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100322,1,2021-07-28,Pick-Up'S Pesadas (Pessoas),161272.00,1536.72,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100323,1,2021-07-28,Passeio - Nacional,124017.00,1639.11,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100324,1,2021-07-28,Pick-Up'S Pesadas (Pessoas),122686.00,2155.39,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100325,1,2021-07-28,Passeio - Nacional,38140.00,738.87,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100326,1,2021-07-28,Pick-Up'S Pesadas (Pessoas),285745.00,19533.87,1.00,7896.25,1,2021-07-01
Sicoob,431,1105431100327,1,2021-07-28,Passeio - Nacional,55340.00,987.17,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100328,1,2021-07-28,Pick-Up'S Pesadas (Pessoas),117254.00,1884.69,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100329,1,2021-07-28,Passeio - Nacional,39465.00,1136.66,1.00,27534.92,1,2021-07-01
Sicoob,431,1105431100330,1,2021-07-28,Passeio - Nacional,30043.00,2350.56,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100331,1,2021-07-28,Pick-Up'S Leves - Nacional,64228.00,1084.04,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100332,1,2021-07-28,Passeio - Nacional,36543.00,973.96,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100333,1,2021-07-28,Passeio - Nacional,29931.00,670.59,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100334,1,2021-07-28,Pick-Up'S Leves - Nacional,52685.00,1322.11,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100335,1,2021-07-28,Passeio - Nacional,53281.00,699.94,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100336,1,2021-07-28,Passeio - Nacional,63832.00,1143.28,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100337,1,2021-07-28,Passeio - Nacional,26325.00,2743.70,2.00,10501.10,1,2021-07-01
Sicoob,431,1105431100338,1,2021-07-28,Pick-Up'S Leves - Nacional,48320.00,1059.94,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100339,1,2021-07-28,Pick-Up'S Pesadas (Pessoas),79778.00,1268.75,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100340,1,2021-07-28,Passeio - Nacional,18604.00,1801.52,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100341,1,2021-07-28,Pick-Up'S Leves - Nacional,93656.00,1029.19,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100342,1,2021-07-28,Pick-Up'S Leves - Nacional,40079.00,1577.28,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100343,1,2021-07-28,Passeio - Nacional,50071.00,1140.28,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100344,1,2021-07-28,Passeio - Nacional,30813.00,1889.90,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100345,1,2021-07-28,Passeio - Nacional,58441.00,1503.19,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100346,1,2021-07-28,Passeio - Nacional,28260.00,1187.93,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100347,1,2021-07-28,Passeio - Nacional,39032.00,1136.44,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100348,1,2021-07-28,Passeio - Nacional,87322.00,1741.52,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100349,1,2021-07-28,Passeio - Nacional,34603.00,1376.56,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100350,1,2021-07-28,Passeio - Nacional,37931.00,882.41,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100351,1,2021-07-28,Passeio - Nacional,35404.00,1147.07,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100352,1,2021-07-28,Passeio - Nacional,45390.00,1035.85,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100353,1,2021-07-28,Passeio - Nacional,27418.00,816.86,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100354,1,2021-07-28,Passeio - Nacional,41390.00,887.86,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100355,1,2021-07-28,Pick-Up'S Leves - Nacional,147856.00,1181.94,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100356,1,2021-07-28,Passeio - Nacional,38127.00,695.88,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100357,1,2021-07-28,Passeio - Nacional,27327.00,827.87,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100358,1,2021-07-28,Passeio - Nacional,22161.00,940.75,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100359,1,2021-07-28,Passeio - Nacional,44600.00,487.21,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100360,1,2021-07-28,Passeio - Nacional,40378.00,1536.28,1.00,4531.87,1,2021-07-01
Sicoob,431,1105431100361,1,2021-07-28,Passeio - Nacional,174301.60,2363.21,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100362,1,2021-07-28,Pick-Up'S Leves - Nacional,78214.00,1164.67,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100363,1,2021-07-28,Pick-Up'S Pesadas (Pessoas),324235.00,5540.92,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100364,1,2021-07-28,Passeio - Nacional,43417.00,1433.06,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100365,1,2021-07-28,Passeio - Nacional,92070.00,1170.55,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100366,1,2021-07-28,Passeio - Nacional,44270.00,836.32,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100367,1,2021-07-28,Pick-Up'S Pesadas (Pessoas),229351.00,4468.16,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100368,1,2021-07-28,Passeio - Nacional,104459.00,2105.29,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100369,1,2021-07-28,Passeio - Nacional,26355.00,812.03,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100370,1,2021-07-28,Passeio - Nacional,40428.00,611.53,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100371,1,2021-07-28,Pick-Up'S Leves - Estrangeiro,64928.00,2181.50,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100372,1,2021-07-28,Passeio - Nacional,136233.00,2736.91,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100373,1,2021-07-28,Pick-Up'S Pesadas (Pessoas),75873.00,1541.05,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100374,1,2021-07-28,Passeio - Nacional,43751.00,1151.04,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100375,1,2021-07-28,Passeio - Nacional,38405.00,1055.22,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100376,1,2021-07-29,Passeio - Nacional,95856.00,1550.86,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100377,1,2021-07-29,Passeio - Nacional,28030.00,1637.21,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100378,1,2021-07-29,Pick-Up'S Leves - Nacional,36614.00,1517.81,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100379,1,2021-07-29,Passeio - Nacional,36769.00,640.63,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100380,1,2021-07-29,Pick-Up'S Leves - Nacional,50944.00,1764.09,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100381,1,2021-07-29,Pick-Up'S Pesadas (Pessoas),127595.00,646.59,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100382,1,2021-07-29,Passeio - Nacional,18283.00,1896.58,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100383,1,2021-07-29,Pick-Up'S Pesadas (Pessoas),161272.00,2680.55,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100384,1,2021-07-29,Passeio - Nacional,48973.00,2237.16,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100385,1,2021-07-29,Passeio - Nacional,158456.00,2917.31,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100386,1,2021-07-29,Passeio - Nacional,27548.00,1131.13,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100387,1,2021-07-29,Passeio - Nacional,49887.00,969.81,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100388,1,2021-07-29,Passeio - Nacional,62658.00,1175.83,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100389,1,2021-07-29,Passeio - Nacional,78381.00,2175.32,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100390,1,2021-07-29,Passeio - Nacional,84396.00,3548.36,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100391,1,2021-07-29,Passeio - Nacional,51286.00,2268.85,1.00,14584.44,1,2021-07-01
Sicoob,431,1105431100392,1,2021-07-29,Passeio - Nacional,88335.00,1662.20,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100393,1,2021-07-29,Passeio - Nacional,62750.00,3442.43,1.00,1933.82,1,2021-07-01
Sicoob,431,1105431100394,1,2021-07-29,Passeio - Nacional,38652.90,1215.77,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100395,1,2021-07-29,Passeio - Nacional,51286.00,1380.32,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100396,1,2021-07-29,Passeio - Nacional,64706.00,1502.85,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100397,1,2021-07-29,Passeio - Nacional,62306.00,1340.48,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100398,1,2021-07-29,Passeio - Nacional,50571.00,2109.27,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100399,1,2021-07-29,Passeio - Nacional,63812.00,1488.30,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100400,1,2021-07-29,Passeio - Nacional,50287.00,769.13,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100401,1,2021-07-29,Pick-Up'S Pesadas (Pessoas),235501.00,2278.60,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100402,1,2021-07-29,Passeio - Nacional,61385.00,1529.82,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100403,1,2021-07-29,Passeio - Nacional,33525.00,1563.86,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100404,1,2021-07-29,Passeio - Nacional,56695.00,1554.47,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100405,1,2021-07-29,Passeio - Nacional,35631.00,135.17,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100406,1,2021-07-29,Pick-Up'S Leves - Nacional,38459.00,1958.97,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100407,1,2021-07-29,Pick-Up'S Leves - Nacional,106385.00,2022.93,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100408,1,2021-07-29,Passeio - Estrangeiro,90536.00,4418.37,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100409,1,2021-07-29,Pick-Up'S Pesadas (Pessoas),161272.00,2827.78,1.00,4945.09,1,2021-07-01
Sicoob,431,1105431100410,1,2021-07-29,Passeio - Nacional,42588.00,1359.72,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100411,1,2021-07-29,Passeio - Nacional,54916.00,1417.14,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100412,1,2021-07-29,Passeio - Nacional,23584.00,1523.52,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100413,1,2021-07-29,Passeio - Nacional,45472.00,1055.72,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100414,1,2021-07-29,Pick-Up'S Leves - Nacional,184900.00,2753.15,0.00,0.00,1,2021-07-01
